time,operation,density
28860890,HEKPassage,
28861590,HEKGetImage,0.13835576200764654
28862313,HEKGetImage,0.24165465836166455
28863033,HEKGetImage,0.41406056138268466
28863753,HEKGetImage,0.6151801698040623
