time,operation,density
28860890,HEKPassage,
28861654,HEKGetImage,0.13300873620821393
28862290,HEKGetImage,0.24832669185052822
28863010,HEKGetImage,0.4131131022093065
28863730,HEKGetImage,0.6068242955256725
28864450,HEKGetImage,0.8254441806724162
28864461,HEKGetImage,0.8068935397984849
