time,operation,density
28860890,HEKPassage,
28861665,HEKGetImage,0.1377864860520482
28862460,HEKGetImage,0.24153234628959042
28863180,HEKGetImage,0.40974052472978983
28864050,HEKGetImage,0.6580434411900185
