Color1_ratio,Color2_ratio,Color3_ratio
0.33333333333333287,0.33333333333333354,0.33333333333333365
0.10000000000000006,0.3045256362122319,0.5954743637877681
0.10005994706532,0.10001280926807117,0.7999272436666088
0.10000000000000005,0.48728385082187436,0.4127161491781256
0.1000074600028788,0.10000746000287883,0.7999850799942424
0.8,0.1,0.10000000000000002
0.09999999999999992,0.7999999999999994,0.10000000000000066
0.5357318492907358,0.23213407535463212,0.23213407535463212
