Color1_ratio,Color2_ratio,Color3_ratio
0.3965052198299322,0.4959140327566511,0.10758074741341672
0.29333243647148505,0.09823340287940736,0.6084341606491075
0.43779508763419483,0.25448750578831236,0.30771740657749286
0.5900868277010465,0.3664702172362707,0.04344295506268281
0.5917547974013039,0.006079049031961078,0.4021661535667351
0.361863082368355,0.45071718783188763,0.18741972979975738
0.3081424639898819,0.43197596031799534,0.25988157569212267
0.30078076642143653,0.365203800291329,0.33401543328723454
