Color1_ratio,Color2_ratio,Color3_ratio
0.25367581473819983,0.10791706550193267,0.6384071197598674
0.7203746005952325,0.1398126997023838,0.1398126997023838
0.5133325421764726,0.2433337289117637,0.2433337289117637
0.25918197004960913,0.640818029950391,0.0999999999999999
0.23452944335175535,0.42327440186695026,0.34219615478129456
0.7331207903127849,0.10000000000000013,0.16687920968721506
0.5694656131217992,0.21526719343910053,0.21526719343910036
0.20342839080906275,0.10000000000000037,0.6965716091909367
