time,operation,density
28865077,HEKPassage,
28866546,HEKGetImage,0.2739238772660902
28867252,HEKGetImage,0.4795655642758097
28868067,HEKGetImage,0.7462231287933851
28868430,HEKGetImage,0.8547335167746807
28868442,HEKPassage,
28869940,HEKGetImage,0.406545679051166
28870660,HEKGetImage,0.6000988285551097
28871454,HEKGetImage,0.8583470824593222
28871602,HEKGetImage,0.8842168750452413
