time,operation,density
28865077,HEKPassage,
28866477,HEKGetImage,0.3071497058653056
28867198,HEKGetImage,0.5333581203750651
28867918,HEKGetImage,0.7534650965885624
28867999,HEKGetImage,0.7462264341002827
