time,operation,density
28865077,HEKPassage,
28866477,HEKGetImage,0.3071497058653056
28867198,HEKGetImage,0.5333581203750651
28867918,HEKGetImage,0.7534650965885624
28867999,HEKGetImage,0.7462264341002827
28868011,HEKPassage,
28869507,HEKGetImage,0.29512883362506503
28870227,HEKGetImage,0.5118956003568318
28870947,HEKGetImage,0.6453693252512865
28871671,HEKGetImage,0.8419024692816636
28871683,HEKPassage,
